Name,Address,Phone,Email,State
ORISON ACADEMY,"669/2A, 669/6A, MADUKKARAI ROAD, EACHANARI POST, COIMBATORE DIST., TAMILNADU.,641021","0422,0422 7708488875, 9789385249",orisonacademycbse@yahoo.in,TAMILNADU 
"oxaliss international school,","salem chennai main road,thatchur,KALLAKURICHI 606202. Villupuram-Dist. Tamilnadu-State.,606202","4151,221388",thilagavathympf@gmail.com,TAMILNADU 
OXFORD ENGLISH SCHOOL,"Mutlur Bypass Road, Thillainayagapuram, Near Vandigate, Chidambaram,Cuddalore District, Tamil Nadu, South India, India Pincode: 608001,608001","0,7373030417",oxfordescdm@gmail.com,TAMILNADU 
OXFORD PUBLIC SCHOOL,"NSK NAGAR, KOSAVANPALAYAM, THIRUNINRAVUR,602024","044,26340004",kothainayaki64@gmail.com,TAMILNADU 
P S B B MILLENIUM SCHOOL,"NO 9 GST ROAD ST THOMAS MOURT GUNIDY CHENNAI TAMIL NADU,600016","044,23821310",principal@psbbmillenniumschool.org,TAMILNADU 
P S B B SENIOR SECONDARY SCHOOL,"NO.7  LAKE AREA  FIRST MAIN ROAD NUNGAMBAKKAM CHENNAI TAMIL NADU,600034","044,28172459",principalngm@psbbschools.ac.in,TAMILNADU 
P S B B SENIOR SECONDARY SCHOOL,"11  ALAGIRISAMY SALAI K K NAGAR CHENNAI TAMIL NADU,600078","044,23664251",principalkkn@psbbschools.ac.in,TAMILNADU 
P S CHIDAMBARA NADAR SR ENGLISH SCHO,"KRISHNAMACHARI ROAD NEAR TALUK OFFICE  VIRUDHUNAGAR KAMARAJAR DIST. TAMIL NADU,626001","4562,245327",principal@pscschool.in,TAMILNADU 
P S SENIOR SECONDARY SCHOOL,"15 ALARMELMANGAPURAM MYLAPORE CHENNAI TAMIL NADU,600004","044,24640656",lspsschool@gmail.com,TAMILNADU 
P.S.Temple Green Vidyashram,"Mathur Village & PostOragadamKancheepuram DistrictPIN 602105,602105","044,27172700",sundarjagalan@gmail.com,TAMILNADU 
Paavai Vidhyashram,"NH-7, Paavai vidhya Nagar, Puduchatram, Namkkal,,637018","4286,248958",mitrasatish@hotmail.com,TAMILNADU 
Padma Seshadri Bala Bhavan School,"L&T Eden Park Township, M.R.Radha Main Road, Pudupakkam&Siruseri Village.Chengapet Taluk, Kancheepuram District,603103","91,8939814451",hmsrs@psbbschools.ac.in,TAMILNADU 
Padmashree CBSE School,"Vanasakthi Nagar Extn., Kolathur,600099","044,32001575",sabucsc@yahoo.com,TAMILNADU 
pandugudi sri lakshmi narayana vidyalaya,"a.valayapatti, alagarkoil road,madurai,625301","0452,2470244",pandugudividyalaya@gmail.com,TAMILNADU 
PANNAI PUBLIC SCHOOL,"AROCKIASAMY NAGAR, MULLIPADI (PO),TRICHY ROAD,DINDIGUL-624005,624005","0451,2050297",parameswarikaruppiah@yahoo.com,TAMILNADU 
PARAMPARA ACADEMY,"No.2, Selvam Nagar, Jyothi Nagar Post Vedamabakkam village tehsil arokkonam North arcot ambedkar,631003","4177,8939414422",parampara.principal@gmail.com,TAMILNADU 
Park Global School,"N H 47, Avinashi Road,Kaniyur,641659","91,9443743345",principal@parkglobalschool.com,TAMILNADU 
Park View Academy,"Mohanur Main Road,Aniyapuram,637017",",9894017315",info@parkviewacademy.org,TAMILNADU 
Parvathys Anugrahaa International School,"Wisdom City, Maduari Main Road,Dindigul,624002","0451,2490054",principal.anugrahaschool@gmail.com,TAMILNADU 
Peace on Green Earth Public school,"Door no C/15 Metro Star City ExtnManikandan Nagar Kundrathur,600069","044,65453131",ashokpgeps@gmail.com,TAMILNADU 
Pearls Public School,"125/6, Muthu Garden,Tiruchendur Road,Arumuganeri,628202","4639,04639-283941",pepscbse@gmail.com,TAMILNADU 
Peepal Prodigy School,"S.F.No 733/1B, 734/1B, 735/2, 736/1A, Kurichi Village,641008","91,9585400900",Principal@peepalprodigy.com,TAMILNADU 
pem school of excellence,"sf.no 409/1,411/2 kangeyam road, vijayapuram, tirupur,641606","0421,2974906",principal@pemschool.org,TAMILNADU 
PGP International School,"Palani Nagar,Vettambadi, Namakkal Taluk,637405","4286,287504",shenbagaraj_64@yahoo.com,TAMILNADU 
PIONEER PUBLIC SCHOOL,"CHOKKANATHAPURAM614803,614803",",9377003003",pioneernazar@hotmail.com,TAMILNADU 
Point Calimere International School,"41,Melakadu,  Kuruvapalam,Vedaranyam Tk, Nagapattinam.,614808","4369,278883",princypcisch@gmail.com,TAMILNADU 
PON VIDYA MANDIR,"SF NO.175, NH 7, MANMANGALAM, KARUR-639006.,639006","4324,288399",pvmkarur@gmail.com,TAMILNADU 
PON VIDYASHRAM,"SAPTHAGIRI NAGAR ARCOT ROAD, VALASARAVAKKAM CHENNAI, TAMILNADU,600008","044,24767072",USHA_BRILLIE@YAHOO.CO.IN,TAMILNADU 
Pon Vidyashram,"PORUR MAXWORTH NAGAR PHASE II,MUGALIVAKKAM,KOLAPPAKAM,CHENNAI 602101,602101","044,64573357",ponkpmprincy@gmail.com,TAMILNADU 
"PON VIDYASHRAM UNIQUE SCHOOL,","VIDYASHRAM GARDENS OPP VGP GOLDEN BEACH EAST COAST ROAD INJAMBAKKAM CHENNAI  TAMIL NADU,600041","044,65551032",helen.pvg@gmail.com,TAMILNADU 
PONNAIYAH RAMAJAYAM PUBLIC SCHOOL.,"187/3,4&8,Valayapettai,Darasuram By-pass Road, Kumbakonam-612 702,612702","0435,2416044",jasachand@gmail.com,TAMILNADU 
PRASAN VIDYA MANDIR,"G S T ROAD,SURVEY NO. 455/1A1A, 32/2C1, NO. 6, VADAPATHY MAMANDUR VILLAGE, MAMDUR,603111","044,27500623",lakshmiprabha11@gmail.com,TAMILNADU 
Prashanti Gurukulam,"Prashanti GramaAsoor Village & Post, Kancheepuram Taluk & Dist, Tamilnadu,631605,631605","044,27253925",principalprashantigurukulam@gmail.com,TAMILNADU 
PRASIDDHI VIDYODAYA,"KARUR ROADDINDIGUL,624001","0451,3293292",madhuri.varu@gmail.com,TAMILNADU 
PRIME INTERNATIONAL SCHOOL,"PRIME NAGAR, SALEM MAIN ROAD, SIRUNESALUR VILLAGE, VEPPUR, CUDDALORE TN,606304","4143,241777",primeint2014@gmail.com,TAMILNADU 
Prince Srivari Vidyalaya,"12, Kannaki Street, Madipakkam - Puzhuthivakkam, Chennai - 600 091CHENNAITAMILNADU ,KANCHEEPURAM , 600091,600091","044,22420627",geethanatarajan1963@gmail.com,TAMILNADU 
PRINCE SRIVARI VIDYALAYA,"93 COLLEGE ROAD, NANGANALLUR,600114","044,22240540",bsuganthi.rao@gmail.com,TAMILNADU 
PSG PUBLIC SCHOOL,"AVANASHI ROAD,PEELAMEDU,COIMBATORE-641004,641004","0422,4344520",principal.psgpublicschools@gmail.com,TAMILNADU 
PURNA VIDYA BHAVAN PUBLIC SCHOOL,"123 , THENI MUNNAR HIGHWAY , KODANGIPATTI,625547",",9843273855",pvbcbse@gmail.com,TAMILNADU 
PUSHPALATA VIDYA MANDIR,"Sivanthipatti Road, Thiagaraja Nagar,,627011","0462,2532823",pushpavenia@gmail.com,TAMILNADU 
Queen Mira International School,"Aravindar Nagar , Melakkal Main Road , Kochadai , Madurai - 625016.,625016","0452,2093878",sujatha.gupthan@queenmira.com,TAMILNADU 
R R INTERNATIONAL SCHOOL,"THENI CUMBUM THEKKADY MAIN ROAD, C. PUDUPATTI,625556",",04554273223",rrisprincipal2016@gmail.com,TAMILNADU 
R S KRISHNAN HR SEC SCHOOL,"KAILASAPURAM TRICHY TAMIL NADU,620014","0431,2552537",rskschooltrichy@yahoo.in,TAMILNADU 
R.M.K. PATASHAALA,"R.S.M.NAGAR KAVARAIPETAI GUMMIDIPOONDI THIRUVALLUR TAMIL NADU,601206","044,33303484",rmkpatashaala@gmail.com,TAMILNADU 
R.M.K.Residential School,"R.S.M.NAGAR, DISTT THIRUVALLUR, TAMILNADU,601206","044,27925875",principal@rmkresidential.ac.in,TAMILNADU 
RADIANCE PUBLIC SCHOOL,"Near Toll Gate,K.Ramarajapuram,Kodairoad - 624 206,Dindigul District,Tamilnadu.,624206",",0451-2453786",msetradiance@gmail.com,TAMILNADU 
Radiant International School,"Mathakottai By Pass Road Thanjaur District-613005 Tamilnadu,613005",",04362271561",radiantinternationalschool2017@gmail.com,TAMILNADU 
railway higher secondary school,"english medium, no. 26 siruvallur main road, perambur , chennai- 600011,",",",,TAMILNADU 
railway mixed high school,"podanur, coimbate, tamilnadu,641023","0422,2412726",hmrmhsptj@gmail.com,TAMILNADU 
railway mixed high school,"railway colony post, erode, tamilnadu,142050","0424,2281892",dasanm54@gmail.com,TAMILNADU 
railway mixed high school golden rock,"ponmalai, trichirappalli-620 004,",",",,TAMILNADU 
RAJA DESING PUBLIC SCHOOL,"KALAIYUR & POST,GINGEE TALUK, VILLUPURAM.,604206","4145,235225",selvaranisophia1977@gmail.com,TAMILNADU 
RAJAJI VIDYALAYA,"35-B  TENNUR HIGH ROAD TENNUR TRICHY TAMIL NADU,620017","0431,2794529",rajajiprincipal1930061@gmail.com,TAMILNADU 
RAJAS INTERNATIONAL SCHOOL,"OZUGINASERY NAGERCOIL, DISTT KANYAKUMARI, TAMIL NADU,629001","4652,276365",principal@tris.in,TAMILNADU 
Ramachandra International Public School,"Neikkarapatti,624615","4545,256329",ceejaychacko@yahoo.com,TAMILNADU 
Ramachandraa Public School,"Jaganathan Street,Kottivakkam,600041","044,24514088",christina_juliet@yahoo.com,TAMILNADU 
Ramana Vidyalaya,"371,MGR STREET , Sholinganallur, Chennai600119,600119","044,24501405",principal@ramanaschool.com,TAMILNADU 
RAMCO VIDYALAYA,"RAMASAMY RAJA NAGAR, VACHAKARAPATTI VILLAGE, VIRUDHUNAGAR DISTT, TAMILNADU,626204","4562,256299",sivanandngn@yahoo.com,TAMILNADU 
RAMSUNS INTERNATIONAL SCHOOL,"NATHAM - DINDIGUL MAIN ROAD, PUNNAPATTY VILLAGE, NATHAM TALUK, NATHAM,624401",",8940589456",cbse@ramsunsschool.org,TAMILNADU 
RAMYA SATHIANATHAN VIDHYASHRAM,"AALAKKUDI ROAD, VALLAM POST,613403",",04362 205544",rsvcbse@gmail.com,TAMILNADU 
RANK INTERNATIONAL SCHOOL,"ARIYAPPAMPALAYAM,638402","4295,222245",jayanthirobert10@gmail.com,TAMILNADU 
RASI INTERNATIONAL SCHOOL,"14,SENTHAMANGALAM HIGHWAY,KONERIPATTY,C.S PURAM (P.O)RASIPURAM,NAMAKKAL,637401","4287,223036",rasicbse@gmail.com,TAMILNADU 
RAVINDRA BHARATHI GLOBAL SCHOOL,"432,SEETHAKATHA SALAI,PANNER NAGAR,MOGAPPAIR EAST,CHENNAI-600037.,600037","044,64604371",rbgs.mgpr@gmail.com,TAMILNADU 
RAVINDRA BHARATHI GLOBAL SCHOOL,"41B, KEELKATTALAI,MEDAVAKKAM MAIN ROAD, TAMBARAM,,600117","044,22476122",PRINCIPAL.CHENNAI.RBGS@GMAIL.COM,TAMILNADU 
RD INTERNATIONAL SCHOOL,"GATE PUDHUR, KARUR ROAD, ERODE-638104,638104","0424,2223555",principal@rdins.in,TAMILNADU 
reeds wld school,"sf no. 40, globuse gardens, thottipalayam pirivu road, coimbate-641062,641062","0425,4294466",principalreedsws@gmail.com,TAMILNADU 
reserve bank staff quarters school,"r b i staff qtrs besant nagar chennai tamil nadu,600090","044,24919285",kanakarangan@gmail.com,TAMILNADU 
RKV Secondary School,"KUNIAMUTHUR  EDAYARPALAYAM PIRIVU KUNIAMUTHUR P.O COIMBATORE TAMIL NADU,641008","0422,0422-2252878,0422-2253176",rukmanikannanvidhyalaya@gmail.com,TAMILNADU 
RMK School,"RSM Nagar, Sundaracholavaram, Thiruverkadu,Thiruvallur Dt,600077","044,26800426",indirarangan@yahoo.com,TAMILNADU 
RMT INTERNATIONAL SCHOOL,"NO.3, THIRUVALLUVAR SALAI, KUMARAN NAGAR, SEMMANCHERY, SOLINGANALLUR,600119","044,24501193",principal@rmtis.com,TAMILNADU 
ROSE MARY IDEAL PUBLIC SCHOOL,"ROSE MARY IDEAL PUBLIC SCHOOL, WEST MOUNT ROAD, VALUKODAI, TOWN, TIRUNELVELI - 627006,627006",",04622333222",rosemaryidealcbse@gmail.com,TAMILNADU 
ROSE MARY PUBLIC SCHOOL,"TUTICORIN MAIN ROADV.M.CHATRAM,TIRUNELVELI DISTRICT palayamkottai,627011","0462,2520483",rosemarycbse@gmail.com,TAMILNADU 
ROUNDTABLE 30 VIVEKANANDA VIDYALAYA,"MEPPUR SALAI AGARAMAL CHENNAI TAMIL NADU,602103","044,26495821",apriyasudha@gmail.com,TAMILNADU 
ROYAL INTERNATIONAL SCHOOL,"NH-47, Salem Main Road, Nehru Nagar Bus Stop, Pallakapalayam,637303","4288,293930",sakthisurya25@gmail.com,TAMILNADU 
RSK INTERNATIONAL SCHOOL,"2/165, Thuraiyur to Uppliyapuram Main Road, Venkatachalapuram, Thuraiyur (TK), TRICHY DIST,621011",",04327253355",rskcbseschool@gmail.com,TAMILNADU 
RVS INTERNATIONAL SCHOOL,"DINDIGUL, INNAMKULATHUR, TRICHY.,621303","91,7402712354",jayachandranashok@gmail.com,TAMILNADU 
RYAN INTERNATIONAL SCHOOL,"ETA GLOBEVILLMAMBAKKAM VILLAGE POSTSRIPERUMBUDUR TALUKTAMILNADU,602106","91,09345344446",ris.chennai@ryangroup.org,TAMILNADU 
s b o a  school & jr college,"anna nagar western extn. chennai tamil nadu,600101","044,26151145",radhiunni60@gmail.com,TAMILNADU 
S P D H SINDHI MODEL SR SEC SCHOOL,"1 DAMODARA STREET KELLYS. CHENNAI TAMIL NADU,600010","044,26442454",padmanabhan.tmj@gmail.com,TAMILNADU 
S R S VIDYA MANDIR,"THIRUKAZHUKUNDRAM ROAD,VADAKADAMBADI,POONJERI(POST),THIRUKAZHUKUNDRAM(TALUK),KANCHIPURAM(DIST)-603104,603104",",04427442170",info@srsvm.com,TAMILNADU 
S.B.I.O.A. SCHOOL,"AIRPORT POST,620007","0431,2341067",msssbioa7@gmail.com,TAMILNADU 
S.K.P VANITHA INTERNATIONAL SCHOOL,"CHINNAKANGIYANUR VILLAGE,606611",",04175253153",info@skpvis.edu.in,TAMILNADU 
S.S. CITIZEN SCHOOL,"9TH ST, THENDRAL NAGAR, GOPALAPURAM,600072","044,26850676",saradhasugu82@gmail.com,TAMILNADU 
SACRED HEART CENTRAL SCHOOL,"NO.486, EAST PONDY ROAD, V.MARUTHUR, VILLUPURAM,605602","4146,240790",suseelababiona@gmail.com,TAMILNADU 
sacred heart school,"mathur.popudukittai.dt.pin.622515tamilnadu,622515","4339,250467",shaliniscjm@gmail.com,TAMILNADU 
SAGAR INTERNATIONAL SCHOOL,"S.F NO.132,SAGAR NAGAR,BHAVANI MAIN ROAD ( N.H - 47 ),PERUNDURAI - 638052.ERODE ( PERIYAR ) DISTRICT,TAMILNADU,638052","0429,222899",,TAMILNADU 
SAI NURSERY & PRIMARY SCHOOL,"THIRUMANGALAM ROAD, ANGARAI, LALGUDI,621601","0431,2543278",saividhyalaya@gmail.com,TAMILNADU 
SAINIK SCHOOL,"AMARAVATHI NAGAR  P.O UDUMALPET TALUK TAMILNADU TAMIL NADU,642102","04252,256246",samuel_santhi@yahoo.com,TAMILNADU 
SAIRAM VIDYALAYA,"No: 5, Madipakkam Main Road,Madipakkam.,600091",",42133976,",vidyalaya@sairamgroup.in,TAMILNADU 
SAMADH HR SECONDARY SCHOOL,"KHAJA NAGAR TRICHY TAMIL NADU,620020","0431,2420925",samadhschool1964@gmail.com,TAMILNADU 
SAN ACADEMY,"1A, 200 Feet Radial Road, Narayanapuram, Pallikaranai,600100",",04469400694",sanacademy09@gmail.com,TAMILNADU 
SAN ACADEMY,"S. No: 647/1, AGS Colony, 1st Street & 3rd Street, Pallikaranai,,600100",",9962301111",sanacademy.kam@gmail.com,TAMILNADU 
Sana Model School,"GOPARASANALLUR MAIN ROAD, GOPARASANALLUR VILLAGE, KATTUPAKKAM, CHENNAI,,600008","044,26792270",ntahmeen@gmail.com,TAMILNADU 
SANGFORD MATRICULATION HIGHER SECONDARY SCHOOL,"Kanchipuram-Vandavasi Road, 109-Abdullapuram, Vembakkam Taluk, Tiruvannamalai District,631702",",044 27242288",sangfordschools@gmail.com,TAMILNADU 
SANTHANAM VIDHYALAYA,"ST ANTHONIYAR KOVIL STREET, E B ROAD, TIRUCHIRAPPALLI-620002,620002","0431,2708400",sathya100sky@yahoo.co.in,TAMILNADU 
SANTINIKETAN PUBLIC SCHOOL,"THENI-CUMBUM MAIN ROAD,MUTHUTHEVANPATTI,THENI-625531TAMILNADU STATE,625531",",04546325014",school@lsmills.com,TAMILNADU 
SARASWATHI VIDYALAYA,"238 ARCOT ROAD,600026","044,24838211",KSN@SVGROUP.ORG,TAMILNADU 
SARATHA INTERNATIONAL SCHOOL,"SF NO 169/2,3,4,5 GOBI -SATHY MAIN ROAD  AKKARAI KODIVERY POST  GOBI TK ERODE DT-638454,638454","0428,5264050",principalsarathainternational@gmail.com,TAMILNADU 
SAS VIDYALAYA,"NACHIKURICHI VILLAGE, DHEERAN NAGAR,PO SRIRANGAM, TIRUCHIRAPPALLI,,620009","0431,2690419",sasvidyalaya@gmail.com,TAMILNADU 
Satchidananda Jothi Nikethan International School,"S.F.No. 416/A, 417,418/A1, 418/A2, 419/1A, 419/1B, 419/2,Odenthurai Village Panchayat, Kallar Post, Mettupalayam, 641305, Coimbatore Dt.,641305","4254,271801",principalsjn@gmail.com,TAMILNADU 
SATHYA SAAI PUBLIC SCHOOL,"NH-45 TRICHY- CHENNAI HIGHWAY, PASAR VILLAGE & PO, THITTAKUDI Tk, CUDDALORE Dt,TAMIL NADU.,606304",",04143202888",principalsathyasaaicbse@gmail.com,TAMILNADU 
sathya vidyalaya,"pillaiyarkulam,626137","91,7598348892",swamymurugadasan@rediffmail.com,TAMILNADU 
SATHYAM INTERNATIONAL SCHOOL,"S.F.NO.1276/A1,SU.GA.VALASU, MULANUR ROAD,,638111","4202,04202221700,",cp@sathyam.ac.in,TAMILNADU 
SAV BALAKRISHNA SCHOOL,"Sahayam NagarKumarapuram RoadVadakkankulam Tirunelveli – 627116,627116","4637,232306",sujatha.29@rediff.com,TAMILNADU 
SBG VIDHYALAYA,"THENPATHY, KATTUMANNARKOIL TALUK, SRIMUSHNAM,608703","4144,04144245088,",sbgvidhyalaya@gmail.com,TAMILNADU 
SBK INTERNATIONAL SCHOOL,"SBK COLLEGE ROAD ARUPPUKOTTAI TOWN VIRUDHNAGAR TN,626101","4566,04566291407,",sbkinternational.school@gmail.com,TAMILNADU 
SBOA SCHOOL,"SBOA SCHOOL, MELAKUILKUDI ROAD, NAGAMALAI WEST, MADURAI-625 019,625019",",04522459105",sboaschool.mdu@gmail.com,TAMILNADU 
SCAD World School,"SCAD Knowledge City, Anupatti Village, Palladam,641664","4255,252157",principal@scadworldschool.com,TAMILNADU 
scad world school,"pazhaveli,603111","044,27403091",ramesh_0024@yahoo.co.in,TAMILNADU 
SCISM PUBLIC SCHOOL,"Rani Mangammal Salai, Melachokkanathapuram,625582",",04546-285259",scismcbse2015@gmail.com,TAMILNADU 
Sengunthar Public School,"Sikkampatty Village,636502",",04290250130",senguntharcbsetharai@gmail.com,TAMILNADU 
Senthil Public School,"Old Hosur-Adhiyamankottai Bye-pass,636807","91,04342233288,",senthilpublicschooldpi@gmail.com,TAMILNADU 
Senthil Public School,"27, Jagirammapalayam,636302","0427,2346444",manodvp@gmail.com,TAMILNADU 
SH SHAYAMALA'S CENTRAL SCHOOL,"448 MAIN ROAD KOVILPATTI TIRUNELVELI (NELLAI) DISTT TAMIL NADU,627702",",",,TAMILNADU 
SHAKTHI PUBLIC SCHOOL,"SURVEY NO.167/2A, MURUKAMPPET VILLAGE, TIRUTTANI TALUK,631209",",04427800094",shakthipublicschool@outlook.com,TAMILNADU 
SHAKTI VINAYAKAR HINDU VIDYALAYA S S,"CHIDAMBARA NAGAR TUTICORIN TAMIL NADU,628008","0461,2312036",rathasvhv1@gmail.com,TAMILNADU 
Sharanalaya International Montessori School,"S.F. No. 537, Vivekananda Nagar, College Road, Tirupur .,641603",",04213210101",sharanalaya.ims@gmail.com,TAMILNADU 
Shemford Futuristic School,"By-Pass Road,C. Thandeswaranallur,,608001","4144,04144294969,",shemfordcdm@gmail.com,TAMILNADU 
SHEMFORD FUTURISTIC SCHOOL,"Ulagapuram,Thenmugam vellode,perundurai R.S,perundurai,Erode(District),638052","4294,292060",veena20564@gmail.com,TAMILNADU 
SHEMFORD Futuristic School,"Kurinji Nagar, Chinnakallupalli,Kalandra - Post, Vaniyambadi, Vellore - District.,635751","4179,9894129508",principalshemfordvnb@gmail.com,TAMILNADU 
SHEMFORD FUTURISTIC SCHOOL,"THIRUKATTUPALLI MAIN ROAD, BUDALUR, THANJAVUR,613602",",04362288881",hayavadhana.edu@gmail.com,TAMILNADU 
Shemford School,"Sy.No:99/3A,3B,DEVAGANAPALLY - VILLAGE, THALLY ROAD,DENKANIKOTAI - TALUK,KRISHNAGIRI - DISIT,635114","4347,294063",shemford_hosur@yahoo.com,TAMILNADU 
Shempark public school,"Survery No129/2I,Vellarivelli Village,Poolampatti Road,Edappady Taluk,637101","4283,234422",genabetsypj@gmail.com,TAMILNADU 
SHERWOOD HALL SR SEC SCHOOL,"4  HARRINGTON ROAD 13TH AVENUE  CHETPET CHENNAI TAMIL NADU,600031","044,28365361",dineshdevika@yahoo.com,TAMILNADU 
Shevaroys Valley School,"Vazhavandi, Yercaud, Salem Dt, Tamilnadu,636601","4281,225544",shevaroysvalleyschool@gmail.com,TAMILNADU 
SHIFAN NOOR GLOBAL ACADEMY,"VENKULAM, DEVIPATTINAM ROAD,623513","4567,04567221453",mohideen.1976@gmail.com,TAMILNADU 
SHIKSHAA PUBLIC SCHOOL,"NO.8,PONNIAMMAN KOIL ST, HASTHINAPURAM, CHENNAICHENNAI,600064",",04422236087",shikshaapublic@gmail.com,TAMILNADU 
SHIVA NIKETAN SCHOOL,"SF No 78/3 AMangalam- Palladam RoadPoomalur Pirivu.,641663","0421,04212906000",shivaniketantirupur@gmail.com,TAMILNADU 
SHIVAANI  VIDHYAA MANDIR,"Aswini Nagar, Kattumavady Road,Vairavayal,Aranthangi,Tamilnadu,614616",",04371224422",theschoolsvm@gmail.com,TAMILNADU 
Shraddha Children Academy,"No.1,Venkateswara Garden, Kottivakkam,600041","044,43850009",principal@shraddhaacademy.com,TAMILNADU 
SHREE GUGANS SCHOOL,"54/5, School Road, Selaiyur, Tambaram,,600073","044,65665558",shreeguganscbse@gmail.com,TAMILNADU 
Shree Niketan Patasala,"Vedanginallur Village, Thirupachur Post, Tiruvallur Taluk, Tiruvallur Dist.,631203","044,27666641",principal_patasala@shreeniketanschools.org,TAMILNADU 
Shree Niketan Patasala,"-,600048",",09585517777",info_patasala@shreeniketanschools.org,TAMILNADU 
Shree Raaja Rajan School,"No-1,SKM Building, T.T.Nagar Ist Street, Karaikudi-630001, Sivagangai District.,630001","4565,225121",srrcbses@gmail.com,TAMILNADU 
Shree Sankalpa School,"Guduvancheri - Maraimalai Nagar Road,Kalivanthapattu,Kancheepuram Dt. - 603209, Tamil Nadu, India,603209",",7299733221",saimaa3071@gmail.com,TAMILNADU 
SHREE SARASSWATHI VIDHYAAH MANDHEER,"SCHOOL ALAMGOMBU POST METTUPALAYAM TALUK COIMBATORE TAMIL NADU,641302","0425,5277000",principalssvmins@gmail.com,TAMILNADU 
shri b s mootha girls sr sec school,"80  brindavan street west mambalam chennai tamil nadu,600033","044,24812044",sudhamalini.73@gmail.com,TAMILNADU 
Shri Jay Raj Vidya Mandir School (International School),"Vellabommanpatti Pirivu, Trichy Road, Vadamadurai Union, Velvarkottai Panchayat,624803",",04551238222",sbmshrijayrajschool@gmail.com,TAMILNADU 
SHRI JAYENDRA VIDHYALAYA,"SEVENTHALINGAPURAM, VADUGAPATTY, MUSIRI TK,621211",",04326260853",jayendraschoolcbse@gmail.com,TAMILNADU 
SHRI MAHARISHI VIDYA MANDIR,"SHEELAPEDI PO DINDIGUL TAMIL NADU,624005","0,9865213255",principal.smvm@gmail.com,TAMILNADU 
Shri Ram School,"Omandur village, Tindivanam Taluk, Villupuram District.,604102","4147,04147-292172",shriramschoolomandur@gmail.com,TAMILNADU 
SHRI ROSY VIDYAALAYA,"PERIYAKULAM MAIN ROAD,LAKSHMIPURAM (PO),PERIYAKULAM (TK),THENI DISTRICT. PINCODE 625523,625523",",04546269250",srv.cbse@gmail.com,TAMILNADU 
SHRI SWAMY PUBLIC SCHOOL,"KALPAGANUR VILLAGE, ATTUR TK,,636109","0428,2293542",kowsisuresha@yahoo.com,TAMILNADU 
SHRI VIDHYA BHARATHI MODERN SCHOOL,"2/93-1, Near Senthil Nagar, Mettukadu, Pattanam (Post), Rasipuram(Taluk) Namakkal(Dist), TamilNadu,637408","4287,222396",stanislaus1969@gmail.com,TAMILNADU 
SHRI VIDHYA MANDHIR,"PUSHPATHURUDUMALAI PALANI HIGHWAYPALANI (T.K)DINDIGUL DIST624618,624618",",9965553599",shrividhyamandhir@gmail.com,TAMILNADU 
Shrikarra Vidhya Mandhir,"Sivananainthapuram, Perayampatti, Post, Sattur Taluk, Virudh nagar District.,626203","0456,2294651",shrikarravidhyamandhir@gmail.com,TAMILNADU 
SHRINE VAILANKANNI SR SEC SCHOOL,"NO.5  DHANDAPANI STREET T.NAGAR  CHENNAI TAMIL NADU,600017","44,24344479",manasa@vailankanni.org,TAMILNADU 
shrishti vidyashram,"brammapuram village katpadi  ranipet road velle tamil nadu,632014","0416,2246784",vidyashram.principal@gmail.com,TAMILNADU 
SIDDARTH VILLAGE SCHOOL,"MADIVALAM NALLUR PO HOSUR DHARMPUVI DISTT TAMIL NADU,635103","4344,323331",marykurian07111@gmail.com,TAMILNADU 
SIR MUTHA SCHOOL,"#7, ""SHENSTONE PARK"", HARRINGTON ROAD, CHETPUT,600031","044,43132444",principal.sirmuthaschool@gmail.com,TAMILNADU 
SIR SIVASWAMI KALALAYA SR SEC SCHOOL,"5 SUNDARESWARAR STREET MYLAPORE CHENNAI TAMIL NADU,600004","044,24641257",jayasri.sudarsan@gmail.com,TAMILNADU 
SISHYA SCHOOL,"THALLY ROAD HOSUR TAMIL NADU,635109","4344,266668",vasanthi_thiag@yahoo.com,TAMILNADU 
SISTER ALPHONSA SCHOOL,"KUNDAH BRIDGE POST THE NILIGIRIS TAMIL NADU,643219","0423,2509231",packibless22ja@gmail.com,TAMILNADU 
Sita Rajaram Public School,"Muthu Nagar,639107",",04323248248",sitarajarampublicschool@gmail.com,TAMILNADU 
SIVAM INTERNATIONAL SCHOOL,"NO:2/416, SIVAM NAGAR, THITHIYOPANAHALLI VILLAGE & PANCHAYAT, BEADERAHALLI POST, INDUR VIA, PENNAGARAM TALUK, DHARMAPURI DISTRICT, TAMILNADU 636803,636803","4342,7373732592,",sivaminternationalschool@gmail.com,TAMILNADU 
SIVANANDA RAJARAM SENIOR SECONDARY SCHOOL,"NH3, MARAIMALAI NAGAR,603209","044,27451079",principalsrsss@gmail.com,TAMILNADU 
Sivanthi Public School,"Metha Nagar, Kundrathur, Chennai-69,600069","044,9382223557,",sivanthicbse@gmail.com,TAMILNADU 
SKV INTERNATIONAL PUBLIC SCHOOL,"Katrambakkam Village, Walaja - Sholinghur Road, Vellore District,632501",",9940065305",skvcbse@gmail.com,TAMILNADU 
SKV INTERNATIONAL SCHOOL,"KEERANUR VILLAGE, MADHURA RAJAPALAYAM POST, TIRUVANNAMALAI,606755","4175,206775",principal@skvinternationalschool.org,TAMILNADU 
